79	103	104	83	3	
95	113	122	92	3	
90	113	112	96	3	
88	112	113	92	3	
85	106	105	80	3	
85	97	105	83	3	
97	111	123	96	3	
92	116	118	92	3	
78	100	104	81	3	
92	117	124	101	3	
92	107	118	85	3	
84	99	100	75	3	
78	91	92	74	3	
88	102	106	87	3	
89	111	105	90	3	
90	100	108	85	3	
74	92	97	80	3	
92	112	119	94	3	
92	108	114	98	3	
85	102	101	80	3	
83	103	105	90	3	
87	108	110	86	3	
80	106	115	94	3	
86	128	133	107	3	
88	103	108	81	3	
80	98	94	76	3	
86	100	96	81	3	
84	95	104	85	3	
97	115	120	94	3	
82	102	105	87	3	
84	112	122	99	3	
84	111	118	96	3	
83	95	105	90	3	
79	91	104	79	3	
90	104	108	92	3	
92	103	114	86	3	
84	99	104	87	3	
88	126	134	104	3	
93	130	129	101	3	
92	108	124	90	3	
85	102	114	87	3	
93	111	119	97	3	
93	125	135	104	3	
97	112	122	88	3	
89	111	110	83	3	
83	99	101	75	3	
86	96	100	81	3	
92	106	115	87	3	
89	102	114	87	3	
88	121	128	100	3	
93	111	119	90	3	
97	111	119	94	3	
90	109	117	85	3	
97	116	122	96	3	
93	103	113	92	3	
88	99	104	88	3	
88	107	104	87	3	
88	95	100	79	3	
82	97	101	76	3	
101	112	122	96	3	
97	111	120	91	3	
92	117	114	90	3	
97	111	111	91	3	
88	121	128	104	3	
88	98	106	87	3	
71	83	81	62	3	
92	122	135	109	3	
87	95	97	83	3	
89	102	114	90	3	
84	103	113	81	3	
82	97	105	87	3	
78	97	101	80	3	
80	99	108	88	3	
93	106	114	94	3	
85	97	105	76	3	
88	107	122	88	3	
76	85	90	61	3	
97	116	123	96	3	
102	126	134	104	3	
78	102	105	83	3	
101	112	118	92	3	
92	112	118	85	3	
84	111	115	87	3	
99	113	117	96	3	
92	117	124	98	3	
84	99	108	88	3	
85	106	110	90	3	
92	112	118	96	3	
93	115	124	94	3	
90	109	117	92	3	
96	108	110	90	3	
90	104	117	92	3	
85	102	114	83	3	
82	100	96	78	3	
93	103	109	87	3	
85	106	114	90	3	
84	95	104	74	3	
84	103	104	85	3	
101	120	120	98	3	
85	102	105	87	3	
88	115	115	91	3	
84	107	113	96	3	
88	126	139	103	3	
95	113	112	92	3	
92	108	114	86	3	
88	99	108	85	3	
86	113	127	96	3	
84	98	102	87	3	
84	107	118	92	3	
93	107	109	92	3	
92	115	115	91	3	
84	95	100	81	3	
79	103	110	90	3	
79	99	100	83	3	
85	97	110	83	3	
93	120	129	101	3	
92	116	122	96	3	
92	106	111	91	3	
84	102	115	91	3	
87	95	105	83	3	
93	120	124	94	3	
95	128	127	103	3	
90	104	108	89	3	
88	111	120	91	3	
93	111	123	96	3	
88	120	125	98	3	
88	107	108	85	3	
82	104	112	85	3	
95	123	127	100	3	
92	112	113	88	3	
88	111	113	87	3	
92	108	105	86	3	
97	111	118	96	3	
88	115	120	102	3	
97	120	120	94	3	
89	120	129	97	3	
80	107	113	85	3	
88	103	104	85	3	
85	97	97	80	3	
92	108	119	94	3	
95	118	122	96	3	
90	113	117	96	3	
82	100	100	85	3	
84	102	102	83	3	
89	115	114	94	3	
88	99	100	79	3	
79	103	104	79	3	
96	117	130	98	3	
84	99	113	87	3	
92	112	124	94	3	
83	103	110	83	3	
88	111	118	87	3	
84	112	113	88	3	
87	108	110	90	3	
78	92	110	87	3	
83	103	114	90	3	
86	96	108	81	3	
75	91	97	68	3	
76	95	104	88	3	
88	107	104	88	3	
97	115	119	97	3	
93	120	124	97	3	
80	94	111	91	3	
92	107	108	85	3	
84	103	109	87	3	
84	106	115	91	3	
80	107	118	88	3	
92	115	120	102	3	
88	111	123	96	3	
85	106	114	94	3	
96	112	110	94	3	
79	99	110	90	3	
92	107	113	85	3	
93	115	124	101	3	
82	106	114	87	3	
82	100	108	81	3	
97	120	120	98	3	
88	111	115	94	3	
89	97	105	83	3	
88	116	122	103	3	
82	106	105	87	3	
92	120	125	98	3	
84	98	111	83	3	
92	102	115	87	3	
88	103	104	83	3	
82	104	108	85	3	
82	92	105	90	3	
82	92	105	76	3	
78	102	105	80	3	
84	112	118	96	3	
88	112	122	96	3	
84	107	109	92	3	
87	99	110	86	3	
96	112	114	98	3	
85	102	110	90	3	
79	95	105	86	3	
86	100	108	92	3	
84	111	106	87	3	
82	100	104	78	3	
82	102	114	87	3	
95	118	117	96	3	
92	106	106	83	3	
88	106	115	91	3	
84	111	118	92	3	
90	109	112	85	3	
96	108	114	90	3	
89	102	105	87	3	
86	104	108	92	3	
97	116	118	96	3	
76	103	118	88	3	
82	100	108	89	3	
97	111	113	92	3	
82	102	110	83	3	
89	106	114	83	3	
88	107	104	83	3	
97	120	120	102	3	
88	111	111	94	3	
88	103	118	85	3	
99	118	127	100	3	
88	103	109	92	3	
72	94	106	87	3	
97	107	113	88	3	
84	99	108	81	3	
87	112	114	94	3	
90	113	127	96	3	
84	103	109	92	3	
92	108	114	94	3	
95	113	117	96	3	
88	102	111	83	3	
97	112	118	92	3	
84	103	113	96	3	
84	99	109	92	3	
70	84	85	65	3	
92	120	120	98	3	
88	107	108	88	3	
92	103	105	86	3	
82	102	114	90	3	
84	102	111	91	3	
88	112	122	88	3	
76	102	111	91	3	
88	103	104	87	3	
97	115	124	94	3	
89	102	101	83	3	
79	103	110	83	3	
89	120	124	97	3	
93	111	119	94	3	
84	99	108	92	3	
83	99	105	79	3	
89	102	110	83	3	
92	103	113	88	3	
92	107	113	92	3	
88	111	118	100	3	
97	120	119	97	3	
93	107	109	87	3	
89	115	119	90	3	
85	92	101	83	3	
88	106	106	83	3	
93	115	114	94	3	
92	117	130	101	3	
89	106	101	80	3	
93	120	119	97	3	
92	103	110	83	3	
88	103	104	81	3	
88	99	109	83	3	
92	99	105	86	3	
90	113	112	92	3	
95	109	117	96	3	
85	106	105	83	3	
84	102	102	87	3	
97	111	109	87	3	
80	112	118	88	3	
90	113	112	89	3	
88	111	109	87	3	
88	111	115	87	3	
88	115	120	94	3	
92	116	122	99	3	
84	103	113	87	3	
82	91	104	78	3	
87	99	105	90	3	
78	97	97	76	3	
93	111	109	92	3	
75	99	109	83	3	
89	111	114	94	3	
80	107	118	96	3	
83	95	105	83	3	
88	107	118	96	3	
92	117	119	98	3	
84	107	113	88	3	
92	120	120	94	3	
89	106	110	90	3	
80	102	111	87	3	
93	115	110	90	3	
79	107	104	87	3	
92	115	115	87	3	
90	123	127	103	3	
84	94	102	79	3	
96	112	114	90	3	
89	102	105	80	3	
88	103	113	92	3	
89	106	114	87	3	
92	112	113	92	3	
92	115	115	94	3	
93	111	114	90	3	
89	97	101	80	3	
90	104	108	85	3	
85	97	105	80	3	
80	98	111	83	3	
86	104	112	89	3	
75	91	105	86	3	
93	111	113	87	3	
88	121	128	99	3	
92	107	118	96	3	
92	111	111	91	3	
99	113	117	92	3	
88	111	109	92	3	
97	116	113	92	3	
92	106	106	87	3	
88	112	118	92	3	
86	109	112	92	3	
80	99	108	85	3	
83	112	124	94	3	
92	112	114	94	3	
88	115	125	98	3	
95	118	117	92	3	
92	108	119	90	3	
97	115	115	91	3	
83	99	110	86	3	
85	92	105	83	3	
92	111	115	94	3	
96	108	114	94	3	
89	106	110	87	3	
97	111	115	87	3	
88	121	123	100	3	
92	108	114	90	3	
79	107	109	87	3	
88	111	118	96	3	
78	102	119	90	3	
87	108	119	90	3	
86	104	108	81	3	
84	102	106	79	3	
86	100	104	81	3	
84	103	113	92	3	
87	103	105	86	3	
85	106	110	83	3	
84	102	106	83	3	
88	111	115	83	3	
88	112	122	92	3	
84	107	118	96	3	
99	113	122	96	3	
84	103	104	87	3	
92	107	113	88	3	
87	112	114	90	3	
97	111	113	87	3	
92	111	111	87	3	
90	109	117	96	3	
80	98	98	79	3	
97	115	114	90	3	
88	103	113	83	3	
92	103	110	90	3	
97	115	119	94	3	
80	103	108	85	3	
84	103	109	83	3	
92	112	114	98	3	
90	100	108	81	3	
90	109	117	89	3	
85	97	101	83	3	
88	102	102	79	3	
97	115	124	97	3	
78	97	105	83	3	
97	121	123	96	3	
76	99	104	85	3	
92	112	118	88	3	
93	111	114	94	3	
95	113	112	89	3	
92	103	105	83	3	
79	99	97	79	3	
88	95	100	83	3	
86	96	104	81	3	
96	112	114	94	3	
101	115	120	94	3	
87	103	110	90	3	
83	99	105	86	3	
96	117	114	94	3	
89	111	110	90	3	
76	102	102	79	3	
82	100	100	78	4	
88	102	102	83	4	
76	95	100	78	4	
67	75	85	71	4	
74	92	93	69	4	
78	100	104	85	4	
70	83	92	66	4	
78	92	93	80	4	
80	91	100	74	4	
75	77	86	68	4	
88	95	104	83	4	
76	91	96	81	4	
71	75	81	62	4	
82	91	96	81	4	
74	87	92	66	4	
82	92	97	76	4	
87	112	119	90	4	
82	92	101	83	4	
71	84	86	68	4	
66	67	80	59	4	
75	88	93	72	4	
79	103	109	87	4	
74	83	92	70	4	
74	83	92	74	4	
75	81	86	72	4	
75	88	93	75	4	
79	91	101	75	4	
67	66	68	60	4	
68	81	86	68	4	
75	87	93	79	4	
74	88	93	69	4	
76	94	94	68	4	
79	99	101	79	4	
75	87	85	67	4	
72	81	94	72	4	
74	91	92	78	4	
84	95	100	74	4	
75	99	104	83	4	
63	67	88	78	4	
72	85	94	72	4	
83	91	101	79	4	
80	102	102	79	4	
84	94	98	76	4	
78	96	104	78	4	
84	99	109	79	4	
71	91	87	70	4	
80	85	90	68	4	
70	83	92	74	4	
83	108	114	86	4	
71	81	90	75	4	
71	83	93	71	4	
84	102	98	83	4	
84	107	104	83	4	
74	88	105	83	4	
70	79	84	63	4	
86	109	104	81	4	
76	89	86	68	4	
70	88	85	65	4	
71	83	93	67	4	
67	84	93	76	4	
71	83	91	70	4	
80	106	106	79	4	
72	89	94	79	4	
87	99	105	79	4	
80	106	102	79	4	
71	83	96	74	4	
74	88	97	76	4	
80	91	91	70	4	
72	94	86	72	4	
71	84	93	75	4	
78	88	97	69	4	
78	91	92	70	4	
80	91	91	67	4	
76	87	87	70	4	
79	91	93	75	4	
72	89	98	79	4	
82	104	108	89	4	
75	88	97	79	4	
68	83	79	67	4	
89	111	114	83	4	
75	91	96	71	4	
75	91	97	79	4	
74	88	85	73	4	
76	85	98	76	4	
75	91	100	75	4	
80	91	91	81	4	
71	77	79	64	4	
71	81	82	75	4	
80	99	104	85	4	
84	111	111	91	4	
74	84	93	69	4	
74	87	88	66	4	
67	84	97	80	4	
72	85	90	76	4	
78	96	100	74	4	
85	102	110	80	4	
82	84	89	73	4	
75	81	86	75	4	
84	91	100	75	4	
68	89	94	83	4	
79	91	97	75	4	
78	96	96	81	4	
79	91	97	83	4	
75	87	96	75	4	
72	85	94	79	4	
71	91	96	74	4	
82	96	96	78	4	
78	87	92	66	4	
78	96	92	74	4	
83	91	97	72	4	
84	107	109	87	4	
78	91	88	70	4	
79	95	101	83	4	
71	75	85	62	4	
80	91	96	81	4	
82	92	93	73	4	
70	84	93	65	4	
76	91	91	70	4	
71	91	100	83	4	
76	91	100	81	4	
84	95	100	75	4	
67	84	89	73	4	
67	88	89	69	4	
84	91	96	75	4	
79	88	93	68	4	
74	91	100	81	4	
79	91	101	79	4	
79	95	97	79	4	
76	89	106	87	4	
75	87	93	67	4	
74	84	97	76	4	
67	70	86	64	4	
79	87	93	67	4	
76	87	87	74	4	
82	91	100	78	4	
75	88	90	68	4	
76	89	98	76	4	
74	91	96	70	4	
64	73	74	65	4	
82	87	96	78	4	
75	87	96	71	4	
75	87	89	67	4	
76	95	96	78	4	
84	91	96	74	4	
78	96	96	78	4	
86	100	100	81	4	
72	85	90	68	4	
80	95	104	74	4	
78	96	100	81	4	
92	108	110	94	4	
67	75	85	65	4	
76	91	104	74	4	
78	92	97	73	4	
84	106	111	83	4	
74	87	96	74	4	
63	75	81	67	4	
84	94	102	76	4	
76	91	96	70	4	
76	87	91	78	4	
71	79	91	74	4	
70	84	89	76	4	
82	91	104	81	4	
71	87	91	74	4	
66	79	80	70	4	
64	81	86	72	4	
72	85	98	79	4	
82	88	97	69	4	
74	84	89	69	4	
79	95	93	75	4	
75	91	89	75	4	
74	88	89	76	4	
71	95	104	81	4	
76	89	94	68	4	
71	81	90	72	4	
76	95	108	88	4	
70	87	92	78	4	
75	84	97	72	4	
80	103	96	81	4	
82	92	97	80	4	
71	87	108	88	4	
80	89	98	79	4	
72	89	90	76	4	
68	79	87	67	4	
80	91	96	74	4	
49	48	68	49	5	
57	55	67	54	5	
63	57	75	68	5	
59	75	109	96	5	
63	70	82	72	5	
64	77	106	98	5	
50	52	78	65	5	
56	60	84	78	5	
59	67	88	74	5	
59	63	104	96	5	
60	60	93	83	5	
63	71	88	70	5	
82	91	108	85	5	
67	67	93	80	5	
67	68	89	79	5	
56	57	79	63	5	
60	63	74	55	5	
59	66	97	86	5	
59	63	90	83	5	
56	57	71	67	5	
57	55	86	79	5	
53	55	82	61	5	
59	61	77	71	5	
60	63	78	62	5	
56	53	66	48	5	
60	61	75	70	5	
53	53	70	58	5	
75	79	89	75	5	
60	59	71	57	5	
63	71	101	90	5	
56	60	73	59	5	
60	57	60	45	5	
63	66	79	68	5	
59	63	97	90	5	
52	53	73	66	5	
55	54	57	37	5	
59	60	97	90	5	
63	63	74	62	5	
56	71	96	85	5	
63	64	85	75	5	
51	54	74	58	5	
50	52	78	83	5	
70	75	104	85	5	
64	68	83	74	5	
57	56	70	51	5	
59	56	62	48	5	
52	54	75	68	5	
57	60	74	58	5	
60	62	78	68	5	
60	61	108	99	5	
72	81	102	87	5	
59	68	96	92	5	
56	51	72	60	5	
56	49	73	59	5	
53	56	82	69	5	
67	88	105	86	5	
56	57	72	57	5	
76	99	122	96	5	
60	61	75	63	5	
68	69	86	76	5	
56	56	69	59	5	
56	51	68	60	5	
56	57	63	41	5	
53	48	67	56	5	
52	54	86	83	5	
59	70	105	94	5	
52	51	82	75	5	
56	61	96	88	5	
63	66	68	49	5	
60	62	106	94	5	
56	57	56	45	5	
56	54	71	63	5	
57	55	82	68	5	
48	42	74	75	5	
71	75	93	79	5	
56	48	79	64	5	
56	53	84	74	5	
59	60	72	72	5	
57	52	71	61	5	
70	79	89	80	5	
60	62	67	50	5	
68	73	90	79	5	
55	58	81	71	5	
63	63	93	83	5	
64	62	82	68	5	
76	89	102	76	5	
55	54	81	71	5	
63	71	82	65	5	
49	45	82	72	5	
57	55	78	72	5	
50	46	82	83	5	
67	88	119	98	5	
59	54	82	75	5	
52	49	56	33	5	
55	68	89	71	5	
53	55	60	42	5	
57	55	86	76	5	
59	54	77	54	5	
56	54	75	64	5	
56	61	71	67	5	
60	66	74	61	5	
64	85	98	79	5	
59	56	76	55	5	
57	67	93	83	5	
59	75	89	75	5	
60	59	98	87	5	
56	51	79	75	5	
53	52	82	68	5	
63	70	82	68	5	
56	54	82	72	5	
60	75	96	78	5	
56	54	72	57	5	
63	60	80	66	5	
52	53	69	59	5	
53	54	75	59	5	
53	46	78	69	5	
66	91	112	89	5	
59	67	104	96	5	
66	71	92	74	5	
71	87	100	81	5	
53	49	78	73	5	
60	66	98	83	5	
55	58	70	54	5	
63	68	109	92	5	
53	54	71	63	5	
64	68	87	78	5	
50	52	82	83	5	
59	60	75	68	5	
56	60	88	78	5	
55	51	70	54	5	
63	58	85	75	5	
59	60	80	63	5	
60	57	67	49	5	
66	67	66	41	5	
52	51	62	42	5	
57	55	86	72	5	
63	61	63	42	5	
51	54	67	50	5	
71	63	86	75	5	
60	67	78	62	5	
57	73	86	72	5	
59	63	93	90	5	
57	55	94	87	5	
55	48	74	62	5	
57	59	78	61	5	
55	58	77	58	5	
59	53	84	70	5	
71	73	93	79	5	
59	60	86	75	5	
56	64	83	67	5	
59	61	81	67	5	
56	49	80	66	5	
60	61	79	70	5	
56	56	84	78	5	
56	51	71	59	5	
53	49	82	65	5	
67	75	89	80	5	
67	64	85	67	5	
56	53	80	66	5	
52	57	79	64	5	
50	53	74	58	5	
63	56	76	55	5	
64	61	108	99	5	
70	88	114	97	5	
56	49	69	52	5	
56	54	83	74	5	
56	48	68	53	5	
80	95	118	96	5	
63	71	101	87	5	
53	54	53	38	5	
66	63	80	70	5	
67	75	89	67	5	
79	99	110	86	5	
56	53	73	66	5	
59	60	73	63	5	
50	52	74	65	5	
75	91	110	94	5	
57	56	93	90	5	
59	53	76	70	5	
63	68	85	67	5	
52	49	76	66	5	
66	75	84	70	5	
68	75	87	67	5	
63	63	88	74	5	
52	57	75	68	5	
59	60	100	81	5	
53	53	82	76	5	
72	94	111	94	5	
53	53	74	69	5	
63	66	82	68	5	
56	63	104	96	5	
53	56	74	69	5	
64	61	71	59	5	
64	75	91	78	5	
67	79	93	76	5	
67	77	110	90	5	
56	63	84	66	5	
63	67	80	63	5	
56	49	84	70	5	
60	61	83	74	5	
56	54	67	49	5	
49	46	69	66	5	
63	79	93	75	5	
67	75	89	76	5	
52	54	79	75	5	
55	51	67	50	5	
55	48	70	54	5	
57	53	82	73	5	
53	56	97	90	5	
68	69	78	65	5	
59	57	55	42	5	
60	56	93	87	5	
56	68	87	74	5	
71	72	77	67	5	
57	56	74	58	5	
60	62	82	65	5	
59	53	84	66	5	
53	57	75	63	5	
60	57	79	70	5	
50	46	63	44	5	
53	53	60	44	5	
53	52	78	57	5	
52	60	73	59	5	
57	59	64	50	5	
64	61	75	52	5	
53	56	67	48	5	
66	71	88	70	5	
53	53	74	62	5	
79	91	119	98	5	
53	52	78	68	5	
60	66	106	94	5	
55	51	74	67	5	
60	60	93	80	5	
51	48	81	79	5	
60	63	82	69	5	
56	53	80	74	5	
56	68	87	63	5	
63	63	79	57	5	
76	83	96	81	5	
57	55	90	83	5	
52	56	80	74	5	
57	60	82	73	5	
67	75	101	87	5	
60	55	82	76	5	
60	56	78	69	5	
63	66	68	34	5	
60	60	93	87	5	
67	88	110	98	5	
60	54	87	74	5	
52	49	88	78	5	
49	45	86	86	5	
53	52	71	57	5	
57	56	63	51	5	
59	56	66	44	5	
55	51	81	71	5	
59	58	93	83	5	
57	56	70	48	5	
60	68	71	59	5	
56	60	86	79	5	
56	54	79	64	5	
55	64	81	67	5	
60	66	67	57	5	
60	60	85	80	5	
59	64	100	92	5	
68	71	87	74	5	
53	53	67	48	5	
60	60	78	65	5	
56	63	88	78	5	
50	46	74	62	5	
53	54	71	59	5	
60	54	83	70	5	
59	61	89	79	5	
59	61	85	75	5	
50	46	78	76	5	
56	53	84	63	5	
60	75	101	83	5	
64	64	83	74	5	
53	49	71	50	5	
57	52	78	72	5	
59	58	77	67	5	
70	75	89	76	5	
60	68	79	67	5	
66	71	88	74	5	
56	61	87	78	5	
55	61	63	46	5	
55	64	104	92	5	
64	69	86	72	5	
59	60	82	68	5	
53	49	70	55	5	
52	56	69	55	5	
56	54	75	63	5	
56	54	72	49	5	
59	54	63	42	5	
55	54	60	46	5	
64	66	90	79	5	
52	51	79	68	5	
57	59	78	68	5	
57	59	64	39	5	
59	54	67	54	5	
49	54	68	53	5	
56	56	69	55	5	
55	51	85	75	5	
53	60	63	48	5	
56	51	67	63	5	
60	59	86	72	5	
59	63	86	83	5	
64	64	83	67	5	
64	71	108	96	5	
71	91	118	92	5	
64	73	71	54	5	
75	79	96	79	5	
56	60	88	81	5	
63	57	86	72	5	
55	54	85	67	5	
59	75	89	79	5	
55	54	67	50	5	
59	56	76	66	5	
56	48	75	64	5	
57	53	67	55	5	
60	59	82	68	5	
59	87	100	81	5	
63	63	88	78	5	
53	55	78	68	5	
60	57	75	67	5	
66	71	88	78	5	
56	51	67	52	5	
63	61	93	79	5	
53	53	78	73	5	
56	56	73	59	5	
55	54	70	58	5	
56	54	65	49	5	
53	51	75	59	5	
63	67	80	70	5	
55	48	70	62	5	
59	60	90	83	5	
53	62	86	83	5	
60	77	90	83	5	
59	60	76	66	5	
63	68	85	79	5	
64	71	87	74	5	
52	54	90	72	5	
57	63	63	51	5	
53	45	75	59	5	
64	68	104	88	5	
56	51	65	49	5	
53	52	78	65	5	
57	53	67	51	5	
59	51	65	45	5	
51	54	81	75	5	
52	53	76	74	5	
60	60	82	65	5	
70	92	110	83	5	
53	46	90	83	5	
51	48	70	67	5	
59	60	80	70	5	
59	49	69	48	5	
59	63	90	79	5	
64	68	108	92	5	
56	68	91	81	5	
44	43	82	87	5	
53	49	78	58	5	
63	63	97	90	5	
56	54	79	70	5	
57	55	82	72	5	
63	67	108	96	5	
59	75	96	75	5	
57	56	97	94	5	
55	48	77	62	5	
68	73	111	91	5	
51	58	81	75	5	
70	96	112	92	5	
52	49	76	59	5	
52	51	72	57	5	
60	71	97	83	5	
59	57	75	64	5	
55	54	74	62	5	
63	63	79	72	5	
56	61	91	85	5	
56	54	79	63	5	
53	64	83	78	5	
57	56	82	65	5	
67	72	85	71	5	
53	48	75	63	5	
52	54	79	68	5	
60	69	67	54	5	
56	73	97	79	5	
50	53	78	69	5	
63	70	86	75	5	
59	51	67	50	5	
56	57	79	70	5	
52	53	69	52	5	
57	55	74	65	5	
53	51	75	63	5	
55	58	70	58	5	
59	58	74	62	5	
60	64	91	81	5	
75	99	118	96	5	
70	88	105	87	5	
51	51	81	79	5	
57	52	90	76	5	
57	53	78	69	5	
57	67	85	76	5	
56	56	88	74	5	
67	87	113	96	5	
50	53	82	65	5	
56	60	84	74	5	
71	75	87	74	5	
64	85	102	91	5	
63	60	80	59	5	
53	57	79	63	5	
63	63	72	60	5	
59	72	96	83	5	
57	59	98	87	5	
60	54	75	59	5	
76	95	122	99	5	
59	57	97	86	5	
57	59	74	68	5	
56	49	69	59	5	
48	48	67	71	5	
57	60	70	55	5	
52	56	73	59	5	
60	60	82	69	5	
67	68	93	79	5	
55	51	67	54	5	
53	48	71	59	5	
56	57	87	78	5	
66	63	84	66	5	
67	70	68	57	5	
64	73	102	94	5	
75	95	113	96	5	
63	66	97	94	5	
50	57	96	96	5	
59	56	80	70	5	
57	55	78	65	5	
64	91	108	88	5	
71	79	91	78	5	
60	61	87	74	5	
56	57	75	59	5	
59	57	82	68	5	
60	54	75	63	5	
67	68	89	75	5	
56	53	76	59	5	
76	89	115	94	5	
60	57	87	78	5	
63	84	97	80	5	
51	51	70	50	5	
57	56	56	44	5	
68	69	111	98	5	
53	60	93	80	5	
60	69	86	76	5	
60	51	83	74	5	
66	71	84	70	5	
67	72	85	67	5	
59	51	67	46	5	
53	54	75	70	5	
49	51	86	83	5	
56	51	75	68	5	
63	64	104	96	5	
55	54	85	71	5	
59	54	62	45	5	
56	54	83	70	5	
60	99	104	85	5	
64	64	108	92	5	
64	85	111	87	5	
55	54	77	62	5	
59	58	81	67	5	
59	54	82	72	5	
60	60	85	76	5	
68	75	108	96	5	
52	46	80	63	5	
56	46	69	52	5	
56	60	100	89	5	
59	70	90	72	5	
56	53	73	63	5	
53	54	71	52	5	
51	45	74	62	5	
71	79	100	81	5	
64	71	71	59	6	
78	87	100	81	6	
74	88	89	69	6	
84	95	104	81	6	
67	75	81	67	6	
71	75	83	63	6	
84	95	100	83	6	
68	68	75	52	6	
67	68	77	58	6	
71	75	87	67	6	
63	67	74	51	6	
63	75	82	62	6	
74	91	96	78	6	
63	81	82	64	6	
63	67	78	69	6	
75	79	85	71	6	
78	83	92	70	6	
63	70	68	57	6	
74	84	82	69	6	
66	67	80	63	6	
63	67	74	62	6	
70	71	80	59	6	
70	88	93	69	6	
70	79	82	58	6	
70	75	76	66	6	
68	73	78	54	6	
63	75	73	59	6	
67	79	81	67	6	
70	75	92	78	6	
72	73	82	61	6	
67	68	74	58	6	
70	84	93	76	6	
78	84	89	73	6	
60	71	74	58	6	
70	79	76	63	6	
72	85	82	68	6	
71	73	82	60	6	
74	79	89	69	6	
71	79	77	62	6	
75	91	101	83	6	
68	77	90	76	6	
63	63	82	69	6	
63	75	89	73	6	
75	81	90	68	6	
75	91	96	83	6	
71	84	86	75	6	
63	63	68	53	6	
59	56	73	55	6	
60	63	74	58	6	
71	75	81	71	6	
63	72	74	54	6	
60	68	67	52	6	
63	75	85	58	6	
78	96	92	81	6	
70	75	82	69	6	
71	81	82	68	6	
64	81	78	65	6	
64	71	67	59	6	
63	66	79	72	6	
71	75	75	56	6	
67	84	85	69	6	
71	75	74	58	6	
63	71	74	62	6	
67	79	77	62	6	
63	70	72	60	6	
76	81	90	76	6	
74	79	85	62	6	
68	77	78	65	6	
71	81	79	68	6	
70	79	80	70	6	
71	83	89	67	6	
74	84	85	69	6	
72	81	94	65	6	
67	75	85	73	6	
70	71	78	62	6	
76	83	96	74	6	
70	84	82	58	6	
60	64	75	63	6	
59	60	65	53	6	
63	70	75	64	6	
76	79	87	63	6	
76	77	90	68	6	
63	77	79	64	6	
64	73	78	65	6	
68	69	82	68	6	
71	84	82	64	6	
66	75	88	70	6	
67	67	78	65	6	
76	83	91	74	6	
64	77	74	65	6	
64	75	83	67	6	
64	68	71	52	6	
64	71	75	59	6	
76	81	86	72	6	
71	68	77	62	6	
60	63	74	65	6	
67	79	82	58	6	
80	87	100	74	6	
60	71	70	58	6	
83	99	105	75	6	
63	71	69	55	6	
63	68	77	62	6	
71	91	93	75	6	
75	91	90	75	6	
60	67	78	65	6	
63	79	89	65	6	
60	69	71	57	6	
78	91	100	81	6	
67	84	79	68	6	
74	88	101	80	6	
75	88	97	72	6	
63	70	72	53	6	
71	77	79	68	6	
64	81	82	61	6	
60	79	85	65	6	
68	68	71	56	6	
71	83	79	63	6	
74	79	85	69	6	
67	67	74	58	6	
67	79	78	65	6	
63	66	75	60	6	
66	87	84	70	6	
75	95	96	79	6	
67	73	90	68	6	
79	87	89	71	6	
66	79	76	63	6	
79	87	96	79	6	
74	87	84	66	6	
68	69	78	54	6	
64	62	67	57	6	
87	95	97	79	6	
64	68	67	52	6	
63	68	67	58	6	
60	71	75	56	6	
75	77	82	57	6	
74	87	92	74	6	
68	81	78	61	6	
74	79	93	73	6	
67	77	79	60	6	
67	81	82	60	6	
66	83	84	63	6	
59	66	72	53	6	
67	73	72	60	6	
64	81	82	65	6	
75	81	82	64	6	
71	75	87	70	6	
71	77	86	60	6	
64	75	75	63	6	
67	71	74	55	6	
64	68	79	59	6	
78	92	101	83	6	
63	71	76	59	6	
63	75	78	62	6	
76	81	86	65	6	
78	91	100	78	6	
78	84	93	80	6	
64	69	74	54	6	
71	75	77	58	6	
63	79	85	65	6	
70	75	82	62	6	
70	71	73	55	6	
71	83	83	63	6	
78	92	97	87	6	
60	71	82	65	6	
70	75	80	59	6	
74	79	82	65	6	
60	67	74	55	6	
63	75	73	55	6	
82	88	101	76	6	
74	83	88	78	6	
67	73	82	60	6	
63	66	62	57	6	
68	69	71	57	6	
70	75	73	59	6	
71	79	89	71	6	
68	79	79	63	6	
79	87	100	75	6	
78	84	85	65	6	
78	87	96	78	6	
67	70	90	64	6	
72	81	82	68	6	
78	88	85	73	6	
64	68	75	56	6	
75	91	101	79	6	
60	75	79	59	6	
67	77	86	68	6	
63	67	82	58	6	
68	71	79	59	6	
70	75	89	73	6	
71	79	81	58	6	
67	73	86	72	6	
67	84	89	69	6	
86	91	96	81	6	
79	84	93	75	6	
70	75	85	69	6	
79	95	104	79	6	
71	81	79	64	6	
70	75	84	63	6	
70	79	78	65	6	
68	77	86	68	6	
68	77	74	57	6	
59	66	72	57	6	
67	72	70	62	6	
70	79	85	62	6	
70	79	78	58	6	
68	75	79	56	6	
63	75	78	58	6	
72	77	78	57	6	
68	73	78	57	6	
71	83	83	67	6	
72	81	90	65	6	
66	79	88	63	6	
79	88	93	75	6	
64	68	71	56	6	
67	66	72	57	6	
71	79	89	62	6	
67	79	82	69	6	
76	79	79	67	6	
59	71	73	55	6	
63	67	70	55	6	
71	81	86	64	6	
60	66	78	68	6	
68	69	74	61	6	
64	79	83	63	6	
66	75	76	55	6	
67	79	85	62	6	
